,MSFT_BRK-B_p_val,MSFT_TSM_p_val,MSFT_LLY_p_val,MSFT_AVGO_p_val,MSFT_NVO_p_val,MSFT_PG_p_val,MSFT_KO_p_val,NVDA_NVO_p_val,AMZN_BRK-B_p_val,AMZN_TSM_p_val,AMZN_TSLA_p_val,AMZN_JPM_p_val,AMZN_PG_p_val,AMZN_CVX_p_val,META_BRK-B_p_val,META_NVO_p_val,META_MA_p_val,META_ASML_p_val,BRK-B_TSM_p_val,BRK-B_AVGO_p_val,BRK-B_NVO_p_val,BRK-B_ASML_p_val,BRK-B_CVX_p_val,TSM_LLY_p_val,TSM_AVGO_p_val,TSM_JPM_p_val,TSM_NVO_p_val,TSM_PG_p_val,TSM_KO_p_val,LLY_TSLA_p_val,LLY_AVGO_p_val,LLY_NVO_p_val,LLY_PG_p_val,TSLA_NVO_p_val,TSLA_UNH_p_val,TSLA_PG_p_val,AVGO_JPM_p_val,AVGO_NVO_p_val,AVGO_UNH_p_val,AVGO_SPY_p_val,AVGO_COST_p_val,AVGO_BAC_p_val,AVGO_MRK_p_val,AVGO_KO_p_val,JPM_SPY_p_val,JPM_MRK_p_val,JPM_CVX_p_val,NVO_V_p_val,NVO_UNH_p_val,NVO_SPY_p_val,NVO_XOM_p_val,NVO_MA_p_val,NVO_PG_p_val,NVO_ORCL_p_val,NVO_COST_p_val,NVO_ASML_p_val,NVO_HD_p_val,NVO_BAC_p_val,NVO_ABBV_p_val,NVO_CVX_p_val,WMT_CVX_p_val,V_MA_p_val,V_ABBV_p_val,V_CVX_p_val,UNH_MA_p_val,UNH_MRK_p_val,MA_ABBV_p_val,MA_CVX_p_val,HD_ABBV_p_val,BAC_CVX_p_val,BAC_KO_p_val,MRK_CVX_p_val,CVX_KO_p_val
836,0.427978074,0.84262497,0.621259586,0.346679551,0.835050906,0.175986358,0.590337234,0.963863176,0.255096321,0.898767311,0.599179197,0.441465034,0.55779412,0.935364161,0.037035118,0.965802191,0.142997994,0.923658807,0.972631386,0.475074694,0.992599368,0.974544437,0.951035329,0.391947585,0.453910134,0.354557412,0.324201229,0.361688978,0.43208222,0.709309128,0.75055872,1.0,0.939095618,0.756160043,0.514100902,0.433968347,0.344794814,0.965222569,0.853686607,0.210957089,0.396921189,0.86314476,0.88026516,0.823590711,0.18623377,0.601897232,0.738099928,0.568809398,0.718552865,0.740846492,0.604993603,0.782201218,0.38927198,0.696306252,0.838655452,0.544066666,0.643181696,0.787500565,0.70622856,0.580999685,0.926582107,0.094131175,0.509981547,0.511044816,0.057123271,0.108853497,0.835282227,0.851069294,0.539303853,0.891304061,0.70694822,0.33878153,0.291028895
837,0.262852907,0.762976151,0.605927531,0.344286806,0.84775872,0.234653635,0.603978163,0.965449086,0.182641423,0.881975828,0.659499916,0.40350857,0.609461892,0.937247154,0.05328744,0.957579623,0.119755588,0.876325983,0.951486479,0.397051271,0.987649675,0.951847627,0.922162739,0.539588155,0.568220891,0.503253259,0.469945184,0.522438458,0.560985853,0.654045952,0.724129949,0.993897762,0.93934002,0.731874266,0.506000713,0.457015199,0.414486697,0.962919104,0.851983251,0.220266295,0.389022367,0.864288006,0.84527275,0.802286048,0.231564184,0.580404953,0.704540823,0.570127892,0.742978532,0.762202263,0.641163705,0.784039126,0.431398012,0.729187752,0.837457137,0.564198132,0.663057342,0.812279272,0.738708012,0.637718761,0.914106828,0.120008116,0.515326907,0.534388854,0.007672707,0.019307733,0.798037099,0.832774134,0.663557665,0.885559217,0.737482643,0.378686294,0.215733931
838,0.252244715,0.786837569,0.491653403,0.328699506,0.870868676,0.207295818,0.538263143,0.968566527,0.016130259,0.907209245,0.641173573,0.313835172,0.674090328,0.934604176,0.062659255,0.956341215,0.181109512,0.883710304,0.941245827,0.415153391,0.981905585,0.940793791,0.910055958,0.515027486,0.544834692,0.450143634,0.453036424,0.504551612,0.534386002,0.808510157,0.725429646,0.993868461,0.942982836,0.667313608,0.467914115,0.401797736,0.572667235,0.958785307,0.842818331,0.241846792,0.440942948,0.867603411,0.82921896,0.801954652,0.248027668,0.585337341,0.681050596,0.627409217,0.743266575,0.770278299,0.666841528,0.803759415,0.421085602,0.750905428,0.837382319,0.544358406,0.663779559,0.832650837,0.756245986,0.673894461,0.914257647,0.115675853,0.505882739,0.522291737,0.014280403,0.035173108,0.796310541,0.830697849,0.541392402,0.887464245,0.724917319,0.386871382,0.175695821
839,0.300004325,0.710335002,0.444484568,0.34210618,0.77879665,0.167842416,0.423039995,0.959969785,0.014775636,0.866766654,0.660043383,0.41537393,0.547922591,0.916391257,0.081567534,0.929685498,0.163961863,0.83603258,0.921780018,0.412818264,0.968802317,0.915487418,0.891289193,0.605576077,0.628859488,0.563906975,0.51074583,0.596029898,0.626831499,0.815244786,0.720842851,0.993242372,0.910727933,0.673254296,0.535831404,0.466425482,0.579447657,0.942773833,0.832060242,0.286252455,0.427318985,0.849843406,0.820998884,0.813850885,0.279083558,0.589950001,0.674930773,0.668992248,0.799631261,0.806486665,0.726463817,0.843989568,0.54203933,0.802501047,0.866901217,0.573889528,0.706139685,0.881923536,0.819083357,0.739496595,0.901316267,0.134076496,0.504295467,0.522616328,0.011941882,0.027059058,0.76726212,0.807719337,0.450455222,0.950365044,0.716570964,0.46141373,0.098331659
840,0.3269903,0.630038534,0.540253763,0.271852235,0.848350047,0.291191163,0.549153256,0.952224109,0.022213098,0.862038482,0.641720157,0.535024817,0.685482318,0.921668567,0.171034359,0.910616891,0.232123032,0.783024112,0.89662981,0.382530845,0.959729436,0.884842718,0.868584305,0.578977483,0.588494204,0.556758473,0.494297682,0.565815344,0.582100608,0.612940228,0.719572576,0.993201717,0.946901614,0.683129951,0.559305641,0.58622653,0.564255251,0.938097422,0.837531812,0.248341665,0.337399962,0.833469258,0.830714058,0.720597292,0.320692347,0.600436219,0.682695003,0.725308752,0.782395727,0.821625664,0.761149071,0.855960398,0.608013446,0.82288786,0.85754764,0.601570293,0.704779496,0.868934729,0.815633486,0.773719396,0.884154735,0.073283784,0.413804794,0.437896315,0.013523221,0.029985412,0.761931281,0.801760476,0.202542235,0.920363128,0.642170189,0.48965565,0.168596838
841,0.309016569,0.581831194,0.586606577,0.237223499,0.823141415,0.48319874,0.533131604,0.940328781,0.022167626,0.840068023,0.677060228,0.403908834,0.779340359,0.917539649,0.229941586,0.88730588,0.251346317,0.851025036,0.885463862,0.387239227,0.965365435,0.867524672,0.862956606,0.560459255,0.581808891,0.542220098,0.476090031,0.54316522,0.555966287,0.793676805,0.756494527,0.993494616,0.982116449,0.604764726,0.495005129,0.654884655,0.5381625,0.919399212,0.793135741,0.24957054,0.300559728,0.808723917,0.818707949,0.707850462,0.168383228,0.606662121,0.683340973,0.768865763,0.760478393,0.821060663,0.788924546,0.856753381,0.564630418,0.832530321,0.84426341,0.5800162,0.719144546,0.858923675,0.817305728,0.767687577,0.813860679,0.064859156,0.428322323,0.451233668,0.018767451,0.038236744,0.755607364,0.797770316,0.273539897,0.929031292,0.545152527,0.407190166,0.119513431
842,0.323788025,0.604552204,0.557563785,0.305499615,0.853316901,0.606943711,0.557033036,0.949884501,0.021914079,0.83931432,0.673827225,0.458684319,0.818250366,0.919382786,0.177977187,0.908879399,0.110052754,0.840341168,0.899312226,0.386734633,0.965713378,0.895627346,0.889992457,0.546331173,0.513840522,0.527540323,0.486692677,0.539553511,0.541083434,0.839883504,0.792425501,0.993955302,0.98882159,0.625837999,0.53307108,0.678381961,0.501391102,0.933339863,0.806534452,0.227926248,0.162171328,0.835709762,0.826620873,0.713205626,0.278415138,0.601006911,0.690376734,0.78126854,0.705566751,0.828861832,0.797956028,0.851286156,0.556870448,0.830277752,0.819525757,0.58175572,0.70162787,0.841997734,0.805544816,0.770692683,0.805774078,0.068245276,0.516377454,0.536793923,0.038158015,0.073226726,0.814962203,0.847881137,0.271879586,0.915416759,0.461966098,0.399002044,0.071906172
843,0.335487064,0.440217784,0.508830229,0.290075415,0.835649891,0.737723836,0.523066978,0.948200539,0.021513805,0.782121001,0.66407203,0.497753973,0.854108338,0.92859234,0.210844286,0.909672914,0.099918929,0.813282458,0.880919579,0.385490705,0.96198891,0.889583928,0.893391177,0.557056442,0.453973736,0.520240629,0.489587394,0.567271673,0.555602606,0.86244423,0.787096741,0.993942174,0.991918919,0.684287476,0.615139483,0.770492404,0.501801025,0.942051884,0.827732669,0.208107671,0.143440807,0.859301782,0.837794491,0.740758853,0.259085523,0.585396022,0.722404226,0.786238306,0.680492565,0.844870146,0.777613311,0.84623292,0.549022603,0.838970752,0.818149421,0.550122659,0.718857406,0.840452356,0.81123678,0.736577099,0.839717593,0.044014299,0.505519176,0.521267544,0.042167878,0.072713873,0.802102264,0.83492783,0.309925413,0.93712423,0.398274226,0.354626913,0.057562843
844,0.287819197,0.401292821,0.623754048,0.261564254,0.865611719,0.641625264,0.616830432,0.944926359,0.06105431,0.767558742,0.684478297,0.500735022,0.832034174,0.943672428,0.149910513,0.895682064,0.047495899,0.807282784,0.897327385,0.393861294,0.966548145,0.903337962,0.906412268,0.543809613,0.438973526,0.515160465,0.495818656,0.549188278,0.542619096,0.859380072,0.806660026,0.99395468,0.990925271,0.674081809,0.602846395,0.755415555,0.496807379,0.93897001,0.818199715,0.163809446,0.118537104,0.871258439,0.787706253,0.751002653,0.26672478,0.597341587,0.736094658,0.814726221,0.662055096,0.849088705,0.779637271,0.853779299,0.588370299,0.832302655,0.805691057,0.561410449,0.726307061,0.828277676,0.807347762,0.731810934,0.857039228,0.029720205,0.511238396,0.519201074,0.035712524,0.067404284,0.832016452,0.860922395,0.32860217,0.904170863,0.669796247,0.398210234,0.043310634
845,0.246359851,0.452906518,0.646214844,0.225711566,0.854107901,0.712926584,0.602841186,0.942993657,0.07406878,0.818626039,0.683301028,0.526919052,0.88744681,0.93975047,0.133160103,0.876123386,0.019905679,0.774132302,0.900769061,0.398575193,0.960092519,0.902509915,0.900906149,0.543359865,0.470040311,0.518050102,0.512400426,0.543019069,0.541165799,0.804250659,0.854667817,1.0,1.0,0.642880103,0.577585357,0.755838181,0.471125383,0.94181416,0.82048415,0.203877025,0.104163719,0.883736889,0.778795572,0.762343052,0.264329534,0.587286192,0.745670306,0.750698943,0.592668219,0.809566133,0.76142421,0.803882356,0.475093584,0.784432162,0.74825265,0.495667091,0.660816183,0.77861343,0.759607497,0.732401582,0.838976295,0.028894893,0.515884458,0.528792846,0.043046279,0.072879773,0.832116596,0.862777334,0.351814039,0.839581062,0.613361047,0.43152266,0.049645682
846,0.347761759,0.50034938,0.599923931,0.293080397,0.772020503,0.762924163,0.59223777,0.940065047,0.095251549,0.825684461,0.671706207,0.574116351,0.898470686,0.935946359,0.206769399,0.85918726,0.055757883,0.755728942,0.876598402,0.447039052,0.94116258,0.883328229,0.892463867,0.540067681,0.464550046,0.513141348,0.513298439,0.544004642,0.541105553,0.808242933,0.805321091,1.0,1.0,0.731567235,0.682775539,0.817792274,0.537701871,0.962744851,0.856615441,0.335865649,0.051248801,0.912386012,0.801296815,0.781098466,0.247854339,0.552844464,0.743834242,0.75935909,0.559708094,0.790910203,0.761519904,0.796770819,0.475041098,0.774134459,0.73143453,0.495966374,0.626787446,0.764855805,0.752516756,0.726694712,0.845651262,0.041731005,0.517896654,0.50128421,0.051851973,0.074299847,0.827711035,0.859663969,0.364822987,0.877749385,0.514138175,0.434383166,0.001460116
847,0.354919485,0.495920666,0.669984843,0.296040332,0.775219577,0.704526159,0.55916148,0.913468142,0.090327934,0.852712548,0.670597026,0.490082609,0.865765183,0.93491014,0.217755592,0.799272111,0.087062483,0.774347975,0.864799352,0.428094154,0.922912102,0.867099729,0.872414983,0.553612009,0.49466753,0.535118233,0.503850012,0.553213866,0.545951405,0.818142448,0.895427012,0.99386547,0.993675583,0.793476589,0.762119824,0.846071959,0.438853319,0.934863593,0.80588628,0.293680777,0.343931958,0.891580512,0.823832764,0.745683078,0.283977869,0.57242586,0.756618678,0.74739869,0.476511527,0.772714428,0.7300292,0.783124275,0.493965998,0.759805283,0.713034906,0.458859892,0.600650529,0.748546144,0.743508468,0.693107211,0.85948776,0.119284058,0.604352058,0.650536844,0.146839513,0.170305834,0.806632351,0.842018611,0.31742733,0.87142158,0.467801321,0.405770712,0.028878751
848,0.308971853,0.3938414,0.684001754,0.238724419,0.81832487,0.64215183,0.469726901,0.883905584,0.098365542,0.851822257,0.673877071,0.516143976,0.868069467,0.94539281,0.220425032,0.755083071,0.077883549,0.779154927,0.850341337,0.435535608,0.937298934,0.853552649,0.854647874,0.546012686,0.48423387,0.523607359,0.504724718,0.545570771,0.540690998,0.825478644,0.883564672,0.993068364,0.993320816,0.734982568,0.703757534,0.809002878,0.500624756,0.935396492,0.794825899,0.1674195,0.310435255,0.899507308,0.770152695,0.724844474,0.309612178,0.585783177,0.76440512,0.797395863,0.470459516,0.802319989,0.743612403,0.802629105,0.544600507,0.778297327,0.716517883,0.491328718,0.647512902,0.757314837,0.760373577,0.693126663,0.844856663,0.131424947,0.628404581,0.664709497,0.141550407,0.173129959,0.809473756,0.84750459,0.354359218,0.822801011,0.463896456,0.402852245,0.086092786
849,0.296124244,0.48695129,0.816059034,0.267089098,0.894493556,0.629590774,0.74715246,0.827961143,0.094909698,0.869075116,0.649456871,0.545028274,0.858108155,0.956126084,0.161668091,0.748788504,0.077882488,0.762221035,0.8785769,0.424419346,0.928232956,0.877822949,0.876522624,0.548492161,0.486394727,0.527804645,0.505404345,0.546777394,0.541778402,0.772321077,0.886587508,0.989415272,0.991959961,0.76355426,0.71121784,0.824434655,0.524603211,0.911517022,0.836714219,0.284054284,0.249260095,0.896069706,0.794335252,0.754715733,0.34784333,0.659646801,0.768170173,0.810578391,0.47835045,0.80358244,0.74380399,0.804892753,0.559228623,0.784157967,0.711937637,0.493170635,0.620419803,0.757299638,0.762689142,0.675761272,0.870176338,0.119567158,0.661723278,0.685413237,0.125785175,0.149034944,0.824395687,0.843125016,0.479755787,0.764420018,0.405791274,0.410780098,0.080785619
850,0.372058138,0.474542774,0.756642505,0.275663514,0.831866057,0.543873442,0.660346243,0.822295274,0.070999541,0.851408189,0.679313217,0.618039577,0.780860268,0.937783314,0.229672897,0.698192834,0.063023786,0.719253575,0.844997526,0.475615175,0.885352488,0.852338989,0.848691284,0.557541077,0.490199454,0.534502815,0.497080409,0.557648378,0.548212766,0.826408271,0.877698985,0.98330015,0.982444347,0.766067835,0.735239514,0.799119078,0.435719388,0.923555397,0.853597031,0.387743393,0.216656379,0.90671122,0.687701041,0.786766871,0.305652693,0.65893105,0.765116434,0.788005566,0.469548069,0.795544359,0.743283511,0.798417901,0.670205996,0.789557307,0.71562765,0.428149783,0.583196458,0.75924117,0.771923827,0.666564655,0.875562732,0.127535515,0.601202037,0.637137069,0.184951031,0.144325514,0.778914904,0.811271248,0.482777448,0.670512546,0.31120493,0.477222995,0.120897645
851,0.502069751,0.52736312,0.726934446,0.377274482,0.83216192,0.709742021,0.663080203,0.83716718,0.112042829,0.870040531,0.729699137,0.529447516,0.815118653,0.93735739,0.633155028,0.91172547,0.370354107,0.930483617,0.829452193,0.479087939,0.885842093,0.854687624,0.85189717,0.499697292,0.323521733,0.463747466,0.471135381,0.517220989,0.508066077,0.871099892,0.858686995,0.970551226,0.980047346,0.769913849,0.795803486,0.79667298,0.375609729,0.902177151,0.813192114,0.284507653,0.142234394,0.893497115,0.71158352,0.748691742,0.142102784,0.67031117,0.765661881,0.77605397,0.419142266,0.798320166,0.75018893,0.802655629,0.664002468,0.80917309,0.728639179,0.395019425,0.491205207,0.753641936,0.78764552,0.675518202,0.833318736,0.139047153,0.554496578,0.607276152,0.171087036,0.119160108,0.746306879,0.800956082,0.376890374,0.341824219,0.229609213,0.498613946,0.162276235
852,0.466540011,0.471405072,0.794879502,0.340019839,0.856579928,0.631916903,0.746143492,0.783824485,0.121086326,0.806128846,0.720843362,0.490842664,0.808041152,0.919099354,0.686902243,0.875383936,0.388199566,0.916063261,0.799451727,0.479776892,0.84721076,0.819144803,0.81155956,0.53111251,0.393134141,0.505187407,0.491082089,0.538307539,0.529617178,0.870454809,0.872182108,0.955332835,0.978479621,0.780837677,0.763381578,0.746252597,0.370223938,0.866367721,0.791310909,0.443440814,0.176921164,0.879518319,0.680352656,0.702567614,0.141166797,0.656277107,0.752244853,0.799324081,0.451367927,0.813588299,0.78851002,0.822628091,0.686596702,0.804401002,0.763750511,0.430495196,0.555899127,0.763868577,0.813148675,0.717778016,0.722480032,0.132981826,0.55673513,0.61075322,0.150659367,0.113522179,0.738127779,0.793155002,0.374964521,0.482344392,0.16673369,0.384235888,0.137264325
853,0.454206622,0.569686993,0.750656748,0.307288176,0.845940425,0.65661839,0.721758211,0.792652499,0.133650769,0.832314922,0.709519288,0.460856618,0.817075345,0.893858488,0.724000157,0.875339186,0.456464989,0.930278058,0.815181901,0.486907714,0.842996579,0.815923608,0.805972977,0.54837558,0.477521432,0.519323307,0.509388212,0.546472686,0.541605336,0.88167308,0.837733364,0.939371415,0.975169004,0.775136583,0.755324357,0.71844804,0.423504204,0.869998189,0.765561351,0.599836461,0.165243588,0.879814233,0.669054239,0.722395795,0.128021083,0.678326037,0.750204068,0.787645185,0.466752128,0.81346414,0.798220677,0.822503351,0.690281975,0.811781289,0.763171729,0.460415895,0.543528249,0.739648479,0.81612528,0.773298754,0.725431933,0.133670012,0.550169758,0.603576743,0.141499859,0.094050691,0.731823114,0.788102476,0.404846654,0.563876604,0.184135622,0.434051339,0.117070227
854,0.499591246,0.618244729,0.749458344,0.391282066,0.823684882,0.73577761,0.699746755,0.826683308,0.141064474,0.805346993,0.652384426,0.451704699,0.820499789,0.874790985,0.64622983,0.882942614,0.373743229,0.924413749,0.841769115,0.498943525,0.877548832,0.856221587,0.843479182,0.543553341,0.429503999,0.520160671,0.508080895,0.551056515,0.543119883,0.904566309,0.84301264,0.951166508,0.978660578,0.815439497,0.79552143,0.717585065,0.535475982,0.896375909,0.7888889,0.54588896,0.185048256,0.89443634,0.714838552,0.747558948,0.112684407,0.660660678,0.745160136,0.811924654,0.445019632,0.821293692,0.81145418,0.828843331,0.731838059,0.812692224,0.76597825,0.470639728,0.543607092,0.71952861,0.81832846,0.814579128,0.774822533,0.118831546,0.558482175,0.616495818,0.181161447,0.106600523,0.740695496,0.7943287,0.468688786,0.406712486,0.19743456,0.537013217,0.075529915
855,0.6173145,0.767087438,0.597404025,0.386755122,0.854805767,0.782062403,0.717572074,0.78090733,0.1066394,0.749768798,0.603161764,0.409766624,0.786737658,0.852326691,0.559458003,0.774911655,0.301518249,0.844477251,0.798167187,0.46435798,0.834578647,0.811941541,0.793065306,0.583142962,0.503145376,0.547529427,0.504632114,0.581708739,0.568535469,0.860000608,0.8761404,0.932124366,0.974641304,0.819415686,0.803318488,0.741704763,0.424500837,0.836163384,0.771415628,0.622872991,0.251969032,0.87498132,0.743782197,0.682033685,0.107010645,0.649367025,0.738994162,0.833329478,0.426908773,0.813663001,0.814745829,0.832929713,0.750364726,0.810586989,0.765487481,0.445331579,0.537382248,0.700583116,0.8234437,0.825985202,0.736661205,0.126380813,0.565972931,0.636978605,0.464404905,0.226298094,0.713072887,0.774986171,0.877596085,0.373519645,0.123430941,0.529335616,0.144232417
856,0.490220739,0.47301346,0.585387411,0.459926013,0.834866371,0.73451605,0.760375248,0.752970082,0.095293487,0.634652284,0.644357687,0.345010283,0.788416337,0.856829262,0.461525264,0.670000384,0.509453,0.720777941,0.753649899,0.432123519,0.814119203,0.792161695,0.771342542,0.564777157,0.401931452,0.528461475,0.478927256,0.575903899,0.551465348,0.783427451,0.866598009,0.89684618,0.96925471,0.776846321,0.754778771,0.748994273,0.283855808,0.80115548,0.750060814,0.716685912,0.269181451,0.863095881,0.720585239,0.660437242,0.115359267,0.662408501,0.746058227,0.817004261,0.439313039,0.820725534,0.836667831,0.825094493,0.75066668,0.823913264,0.782923309,0.464202941,0.547263224,0.713233802,0.840839924,0.850542595,0.765796443,0.156074097,0.531043954,0.577802691,0.534706989,0.233519959,0.762639982,0.774110378,0.866910854,0.191911892,0.064172331,0.459933275,0.183887708
857,0.504944815,0.554548948,0.551156971,0.497300503,0.844315105,0.758697318,0.74776958,0.689277948,0.11358676,0.73157683,0.650616673,0.441765475,0.80106846,0.864344372,0.516413758,0.630648554,0.661634755,0.71463148,0.788532538,0.523471901,0.828691333,0.818014963,0.782941445,0.612661597,0.505153027,0.553589931,0.509039729,0.618864876,0.590171209,0.766768239,0.83358712,0.888887414,0.974387825,0.752680864,0.796600734,0.738292801,0.428171383,0.785753127,0.701419239,0.855492071,0.247113138,0.855668086,0.695733261,0.631030532,0.082712629,0.696012321,0.746840751,0.820963892,0.47272568,0.828984468,0.859294275,0.83684842,0.714073515,0.838643522,0.800923685,0.483634647,0.53833825,0.681300087,0.856902642,0.900519796,0.846268726,0.173798769,0.533853583,0.540774151,0.499707918,0.199880543,0.793672478,0.711081521,0.862014993,0.179281488,0.083830511,0.609197408,0.388931968
858,0.546070961,0.721530814,0.593067614,0.61812958,0.845785429,0.77793513,0.747770333,0.70847156,0.043058905,0.80969445,0.784637136,0.371680243,0.813352966,0.872104863,0.412647431,0.696282393,0.473736173,0.773305099,0.830535436,0.475315828,0.856240954,0.848924523,0.841638694,0.603752827,0.480751296,0.556584565,0.498791169,0.608575795,0.584018209,0.823410915,0.840923893,0.883092769,0.967679285,0.793399098,0.7772534,0.768118956,0.405666816,0.798166568,0.706949943,0.761541822,0.20286937,0.863405728,0.63242108,0.697959891,0.074513003,0.692274894,0.755780873,0.831293208,0.432346516,0.826177397,0.846636959,0.835074911,0.738113752,0.826732825,0.775820267,0.45661467,0.528360079,0.662545887,0.844964238,0.875309566,0.918154876,0.193040069,0.520502336,0.585349124,0.551548043,0.222563864,0.733871731,0.711286747,0.836603536,0.093226961,0.058991674,0.612616354,0.312057912
859,0.54333617,0.656419199,0.600135015,0.391052916,0.782033745,0.780599925,0.652255649,0.745361676,0.037904729,0.770204346,0.781783782,0.259712174,0.813453106,0.838281481,0.387553969,0.671547866,0.380275856,0.73204131,0.797006696,0.334281908,0.84808333,0.828534093,0.816047338,0.569179329,0.384169934,0.534528496,0.460909423,0.579785686,0.550337831,0.789209952,0.814501729,0.817323962,0.956381922,0.752048157,0.738423561,0.73839421,0.374469723,0.791640119,0.710727926,0.653385426,0.221527362,0.865143366,0.696077571,0.639591117,0.081726944,0.609988871,0.764409189,0.844704448,0.401992001,0.833100228,0.847911746,0.841110058,0.75176564,0.833866259,0.777001355,0.466229507,0.560371727,0.653112008,0.845475712,0.86827337,0.914145435,0.205525692,0.523491036,0.608560139,0.627831929,0.257422364,0.710263918,0.691486219,0.844537465,0.126371882,0.085449658,0.6171879,0.293819566
860,0.574932912,0.815067675,0.613136342,0.414867731,0.768027646,0.821121302,0.642519176,0.742693193,0.053747896,0.894402504,0.798978321,0.387863065,0.853575078,0.848240572,0.417110063,0.664207,0.424545219,0.749832304,0.823704077,0.326085489,0.842991766,0.820911849,0.831135664,0.617064701,0.566351655,0.583797148,0.527473531,0.615913825,0.598619462,0.773323615,0.794993197,0.781361708,0.955434435,0.845066511,0.853534417,0.846843932,0.362121148,0.803379797,0.725143291,0.442587929,0.161617294,0.872070311,0.632251524,0.648146136,0.078733746,0.691723781,0.765125063,0.85852499,0.396989248,0.837354599,0.84335176,0.837890835,0.737990929,0.837509497,0.7633741,0.472731828,0.542171801,0.606344597,0.839270856,0.852833861,0.949473274,0.374955756,0.540294352,0.666018924,0.582021198,0.226970571,0.695340541,0.700330948,0.826036684,0.133081296,0.08916459,0.607256574,0.475432651
861,0.500322095,0.734559396,0.560844035,0.362388707,0.673412628,0.798793079,0.532459542,0.709716329,0.040002705,0.862276442,0.72903996,0.409043499,0.839930526,0.825960891,0.314124978,0.570825296,0.301398128,0.673825434,0.836045963,0.31609137,0.849381643,0.824736921,0.843206986,0.578451654,0.534886797,0.554134195,0.517931093,0.572555727,0.567189096,0.796743068,0.816827666,0.839687682,0.964798629,0.771673213,0.768829092,0.71441355,0.426069123,0.794453032,0.719405221,0.427830899,0.188732639,0.879406762,0.584163336,0.603745845,0.255050652,0.670039889,0.767934585,0.865004745,0.353484486,0.838291008,0.819184347,0.826992391,0.746354155,0.825027439,0.736447029,0.522253152,0.55406499,0.585382534,0.821198031,0.824392072,0.929993101,0.660970481,0.578474311,0.705629102,0.634543197,0.244967162,0.662261116,0.695362134,0.803994134,0.089482759,0.048993999,0.59298584,0.314281978
862,0.466486332,0.70434123,0.538927121,0.347017499,0.733294044,0.801040197,0.619803728,0.689374321,0.034631908,0.845306074,0.731561963,0.247847007,0.845297928,0.789007172,0.29808692,0.570077762,0.400774436,0.682058026,0.848400243,0.310401049,0.858009998,0.836622267,0.876316798,0.564500596,0.520733624,0.542045947,0.519046753,0.559412515,0.555694938,0.728088815,0.780775381,0.785639653,0.956318133,0.800132199,0.791954708,0.70104536,0.368083699,0.784253517,0.656724338,0.600214331,0.140534391,0.887583683,0.678220784,0.634999879,0.138526274,0.656373825,0.772483644,0.882397606,0.396725856,0.862918033,0.839851723,0.850197326,0.751578749,0.845799039,0.753045922,0.589841561,0.613267543,0.628104946,0.839800513,0.836201742,0.942934044,0.588370607,0.550368652,0.687890435,0.563741563,0.232069249,0.618299276,0.664779496,0.80683581,0.071307131,0.028559116,0.611789043,0.4123434
863,0.556748833,0.716031194,0.453898924,0.354357156,0.663214994,0.775142467,0.534876448,0.643067813,0.338264803,0.842382213,0.741136516,0.248997812,0.829679763,0.726705568,0.439874505,0.541695865,0.488484318,0.693352106,0.755120292,0.333658822,0.735599654,0.715456375,0.758299371,0.536518825,0.528688334,0.518455411,0.499651179,0.524023586,0.528004354,0.937494976,0.833864962,0.849316238,0.96970648,0.796788165,0.792861467,0.71821734,0.415161842,0.729839186,0.63346659,0.575390578,0.152122895,0.855631349,0.620661791,0.549458357,0.122063667,0.649467456,0.77110437,0.868221087,0.368485963,0.852248053,0.831117728,0.838441783,0.746132928,0.835404455,0.719642685,0.567143414,0.658937642,0.612084222,0.826903953,0.816700167,0.949070081,0.593559557,0.490620105,0.6218971,0.620384861,0.267249578,0.564065854,0.609793285,0.804470734,0.135951286,0.070012983,0.579023117,0.456271073
864,0.59006902,0.762417637,0.434318869,0.352269446,0.653468204,0.788453051,0.538591834,0.628524928,0.415565627,0.89338602,0.768218475,0.341456131,0.864101199,0.747702863,0.452279083,0.512223654,0.474576625,0.685569704,0.758166354,0.35463872,0.726670783,0.707408995,0.757809223,0.518560869,0.542867633,0.507259601,0.481366507,0.502419529,0.508894414,0.932935059,0.82248226,0.82373649,0.972515628,0.78167474,0.781224764,0.711993215,0.415506454,0.720554784,0.622100649,0.591065273,0.15609395,0.852424475,0.505015213,0.546836069,0.134046733,0.631628038,0.744783551,0.868957934,0.34854938,0.852462568,0.831233195,0.839680766,0.740213383,0.833757042,0.707815149,0.563585862,0.658574143,0.583469869,0.825444763,0.803111149,0.930467511,0.624453009,0.493943305,0.628043348,0.672723723,0.293905032,0.533495711,0.612021107,0.80874049,0.026963253,0.075056063,0.585936433,0.571294873
